LOCATION,IF_INCLUDE,IF_NAME_ERROR,STATE,COMFIRMED_COMFIRMED,ADDED,DEATH,DEATH_ADDED,CONCA,GEOID,Pop,HospitalBeds
Harrisonburg,0,#N/A,Virginia,1,,,,Harrisonburg Virginia,51660,48914,0
category Utah,1,#N/A,Utah,298,41,,,category Utah Utah,#N/A,#N/A,#N/A
Salt Lake,0,#N/A,Utah,124,15,,,Salt Lake Utah,49035,1029655,2932
Summit,0,#N/A,Utah,82,17,,,Summit Utah,49043,36324,26
Davis,0,#N/A,Utah,31,2,,,Davis Utah,49011,306479,579
Wasatch,0,#N/A,Utah,15,4,,,Wasatch Utah,49051,23530,19
Non-Utah resident,2,#N/A,Utah,13,,,,Non-Utah resident Utah,#N/A,#N/A,#N/A
Utah,0,#N/A,Utah,13,2,,,Utah Utah,49049,516564,1033
Weber-Morgan,0,Weber Utah,Utah,9,1,,,Weber-Morgan Utah,49057,231236,477
Southwest Utah,2,#N/A,Utah,5,,,,Southwest Utah Utah,#N/A,#N/A,#N/A
Cache,0,#N/A,Utah,3,,,,Cache Utah,49005,112656,150
Tooele,0,#N/A,Utah,2,,,,Tooele Utah,49045,58218,31
Box Elder,0,#N/A,Utah,1,,,,Box Elder Utah,49003,49975,53
category Missouri,1,#N/A,Missouri,286,91,,3,category Missouri Missouri,#N/A,#N/A,#N/A
St. Louis,0,#N/A,Missouri,100,10,,,St. Louis Missouri,29189,998954,4820
St. Louis City,0,St. Louis Missouri,Missouri,37,15,,,St. Louis City Missouri,29189,998954,4820
Jackson,0,3,Missouri,34,24,,,Jackson Missouri,29095,674158,3934
Boone,0,#N/A,Missouri,20,3,,,Boone Missouri,29019,162642,620
Greene,0,#N/A,Missouri,19,2,,2,Greene Missouri,29077,275174,1402
Clay,0,#N/A,Missouri,12,9,,,Clay Missouri,29047,221939,905
St. Charles,0,#N/A,Missouri,11,7,,1,St. Charles Missouri,29183,360485,852
Unassigned,2,#N/A,Missouri,8,4,,,Unassigned Missouri,#N/A,#N/A,#N/A
Cass,0,#N/A,Missouri,6,,,,Cass Missouri,29037,99478,106
Cole,0,#N/A,Missouri,5,,,,Cole Missouri,29051,75990,268
Jefferson,0,#N/A,Missouri,4,4,,,Jefferson Missouri,29099,218733,251
Pulaski,0,#N/A,Missouri,4,3,,,Pulaski Missouri,29169,52274,0
Platte,0,#N/A,Missouri,3,2,,,Platte Missouri,29165,89322,97
Adair,0,#N/A,Missouri,2,1,,,Adair Missouri,29001,25607,93
Perry,0,#N/A,Missouri,2,1,,,Perry Missouri,29157,18971,25
Callaway,0,#N/A,Missouri,2,1,,,Callaway Missouri,29027,44332,37
St. Francois,0,#N/A,Missouri,2,1,,,St. Francois Missouri,29187,65359,133
Lafayette,0,#N/A,Missouri,1,,,,Lafayette Missouri,29107,33381,32
Bates,0,#N/A,Missouri,1,,,,Bates Missouri,29013,17049,60
Moniteau,0,#N/A,Missouri,1,,,,Moniteau Missouri,29135,15607,0
Johnson,0,#N/A,Missouri,1,,,,Johnson Missouri,29101,52595,75
Jasper,0,#N/A,Missouri,1,,,,Jasper Missouri,29097,117404,25
Dunklin,0,#N/A,Missouri,1,,,,Dunklin Missouri,29069,31953,116
Clinton,0,#N/A,Missouri,1,,,,Clinton Missouri,29049,20743,58
Camden,0,#N/A,Missouri,1,,,,Camden Missouri,29029,44002,130
Taney,0,#N/A,Missouri,1,,,,Taney Missouri,29213,51675,157
Scott,0,#N/A,Missouri,1,,,,Scott Missouri,29201,39191,144
Christian,0,#N/A,Missouri,1,1,,,Christian Missouri,29043,77422,0
Henry,0,#N/A,Missouri,1,,,,Henry Missouri,29083,22272,97
Pemiscot,0,#N/A,Missouri,1,1,,,Pemiscot Missouri,29155,18296,167
Randolph,0,#N/A,Missouri,1,1,,,Randolph Missouri,29175,25414,100
Franklin,0,#N/A,Missouri,1,1,,,Franklin Missouri,29071,101492,148
category Nevada,1,#N/A,Nevada,278,15,,,category Nevada Nevada,#N/A,#N/A,#N/A
Clark,0,#N/A,Nevada,212,,,,Clark Nevada,32003,1951269,5467
Washoe,0,#N/A,Nevada,44,,,,Washoe Nevada,32031,421407,1690
Unassigned,2,#N/A,Nevada,15,15,,,Unassigned Nevada,#N/A,#N/A,#N/A
Carson City,0,#N/A,Nevada,2,,,,Carson City Nevada,32510,55274,229
Douglas,0,#N/A,Nevada,2,,,,Douglas Nevada,32005,46997,23
Elko County,0,Elko Nevada,Nevada,2,,,,Elko County Nevada,32007,48818,50
Nye,0,#N/A,Nevada,1,,,,Nye Nevada,32023,43946,25
category Minnesota,1,#N/A,Minnesota,262,27,,,category Minnesota Minnesota,#N/A,#N/A,#N/A
Hennepin,0,#N/A,Minnesota,103,14,,,Hennepin Minnesota,27053,1152425,4668
Ramsey,0,#N/A,Minnesota,26,2,,,Ramsey Minnesota,27123,508640,1907
Dakota,0,#N/A,Minnesota,21,3,,,Dakota Minnesota,27037,398552,259
Olmsted,0,#N/A,Minnesota,18,2,,,Olmsted Minnesota,27109,144248,2120
Washington,0,#N/A,Minnesota,10,,,,Washington Minnesota,27163,238136,183
Carver,0,#N/A,Minnesota,8,,,,Carver Minnesota,27019,91042,109
Martin,0,#N/A,Minnesota,8,,,,Martin Minnesota,27091,20840,57
Anoka,0,#N/A,Minnesota,7,,,,Anoka Minnesota,27003,330844,546
Mower,0,#N/A,Minnesota,6,,,,Mower Minnesota,27099,39163,82
Scott,0,#N/A,Minnesota,5,,,,Scott Minnesota,27139,129928,142
Le Sueur,0,#N/A,Minnesota,5,4,,,Le Sueur Minnesota,27079,27703,15
Steele,0,#N/A,Minnesota,5,,,,Steele Minnesota,27147,36576,43
Blue earth,0,#N/A,Minnesota,5,,,,Blue earth Minnesota,27013,64013,272
Stearns,0,#N/A,Minnesota,5,,,,Stearns Minnesota,27145,150642,571
Nicollet,0,#N/A,Minnesota,3,,,,Nicollet Minnesota,27103,32727,17
Clay,0,#N/A,Minnesota,3,1,,,Clay Minnesota,27027,58999,0
Dodge,0,#N/A,Minnesota,3,1,,,Dodge Minnesota,27039,20087,0
Wright,0,#N/A,Minnesota,3,,,,Wright Minnesota,27171,124700,104
Filmore,0,Fillmore Minnesota,Minnesota,3,,,,Filmore Minnesota,27045,20866,0
Rice,0,#N/A,Minnesota,2,,,,Rice Minnesota,27131,64142,49
Chisago,0,#N/A,Minnesota,2,,,,Chisago Minnesota,27025,53887,61
St. Louis,0,#N/A,Minnesota,2,,,,St. Louis Minnesota,27137,200226,1125
Jackson,0,#N/A,Minnesota,1,,,,Jackson Minnesota,27063,10266,20
Benton,0,#N/A,Minnesota,1,,,,Benton Minnesota,27009,38451,0
Renville,0,#N/A,Minnesota,1,,,,Renville Minnesota,27129,15730,16
Waseca,0,#N/A,Minnesota,1,,,,Waseca Minnesota,27161,19136,35
Cass,0,#N/A,Minnesota,1,,,,Cass Minnesota,27021,28567,0
Wabasha,0,#N/A,Minnesota,1,,,,Wabasha Minnesota,27157,21676,25
Big Stone,0,#N/A,Minnesota,1,,,,Big Stone Minnesota,27011,5269,40
Lac Qui Parle,0,#N/A,Minnesota,1,,,,Lac Qui Parle Minnesota,27073,7259,32
Sherburne,0,#N/A,Minnesota,1,,,,Sherburne Minnesota,27141,88499,54
category Alabama,1,#N/A,Alabama,242,46,,,category Alabama Alabama,#N/A,#N/A,#N/A
Jefferson,0,#N/A,Alabama,91,5,,,Jefferson Alabama,01073,658466,4392
Shelby,0,#N/A,Alabama,27,5,,,Shelby Alabama,01117,195085,349
Lee,0,#N/A,Alabama,26,7,,,Lee Alabama,01081,140247,314
Madison,0,#N/A,Alabama,21,,,,Madison Alabama,01089,334811,1178
Tuscaloosa,0,#N/A,Alabama,10,1,,,Tuscaloosa Alabama,01125,194656,933
Montgomery,0,#N/A,Alabama,9,5,,,Montgomery Alabama,01101,229363,1143
Elmore,0,#N/A,Alabama,8,2,,,Elmore Alabama,01051,79303,138
Mobile,0,#N/A,Alabama,6,4,,,Mobile Alabama,01097,412992,1929
Chambers,0,#N/A,Alabama,5,3,,,Chambers Alabama,01017,34215,115
Walker,0,#N/A,Alabama,5,2,,,Walker Alabama,01127,67023,267
Baldwin,0,#N/A,Alabama,4,1,,,Baldwin Alabama,01003,182265,398
Limestone,0,#N/A,Alabama,4,3,,,Limestone Alabama,01083,82782,102
St. Clair,0,#N/A,Alabama,4,1,,,St. Clair Alabama,01115,83593,40
Lauderdale,0,#N/A,Alabama,3,,,,Lauderdale Alabama,01077,92709,358
Cullman,0,#N/A,Alabama,3,1,,,Cullman Alabama,01043,80406,185
Calhoun,0,#N/A,Alabama,2,,,,Calhoun Alabama,01015,118572,590
Talladega,0,#N/A,Alabama,2,1,,,Talladega Alabama,01121,82291,285
Jackson,0,#N/A,Alabama,2,1,,,Jackson Alabama,01071,53227,170
Tallapoosa,0,#N/A,Alabama,2,1,,,Tallapoosa Alabama,01123,41616,127
Morgan,0,#N/A,Alabama,2,2,,,Morgan Alabama,01103,119490,402
Marion,0,#N/A,Alabama,1,,,,Marion Alabama,01093,30776,120
Franklin,0,#N/A,Alabama,1,,,,Franklin Alabama,01059,31704,125
Houston,0,#N/A,Alabama,1,,,,Houston Alabama,01069,101547,782
Lamar,0,#N/A,Alabama,1,,,,Lamar Alabama,01075,14564,0
Autauga,0,#N/A,Alabama,1,1,,,Autauga Alabama,01001,54571,85
Washington,0,#N/A,Alabama,1,,,,Washington Alabama,01129,17581,25
category Arkansas,1,#N/A,Arkansas,220,24,,2,category Arkansas Arkansas,#N/A,#N/A,#N/A
Pulaski,0,#N/A,Arkansas,64,3,,,Pulaski Arkansas,05119,382748,3071
Cleburne,0,#N/A,Arkansas,34,7,,1,Cleburne Arkansas,05023,25970,25
Jefferson,0,#N/A,Arkansas,21,,,,Jefferson Arkansas,05069,77435,498
Faulkner,0,#N/A,Arkansas,14,4,,,Faulkner Arkansas,05045,113237,172
Unassigned,2,#N/A,Arkansas,12,4,,1,Unassigned Arkansas,#N/A,#N/A,#N/A
Garland,0,#N/A,Arkansas,10,1,,,Garland Arkansas,05051,96024,611
Clark,0,#N/A,Arkansas,6,,,,Clark Arkansas,05019,22995,25
Van Buren,0,#N/A,Arkansas,5,2,,,Van Buren Arkansas,05141,17295,25
Washington,0,#N/A,Arkansas,5,,,,Washington Arkansas,05143,203065,851
Saline,0,#N/A,Arkansas,4,,,,Saline Arkansas,05125,107118,244
Bradley,0,#N/A,Arkansas,4,,,,Bradley Arkansas,05011,11508,35
Craighead,0,#N/A,Arkansas,4,,,,Craighead Arkansas,05031,96443,619
Poinsett,0,#N/A,Arkansas,3,,,,Poinsett Arkansas,05111,24583,0
Independence,0,#N/A,Arkansas,3,,,,Independence Arkansas,05063,36647,199
Grant,0,#N/A,Arkansas,3,,,,Grant Arkansas,05053,17853,0
Cleveland,0,#N/A,Arkansas,3,,,,Cleveland Arkansas,05025,8689,0
Desha,0,#N/A,Arkansas,2,,,,Desha Arkansas,05041,13008,50
Lincoln,0,#N/A,Arkansas,2,,,,Lincoln Arkansas,05079,14134,0
Searcy,0,#N/A,Arkansas,2,,,,Searcy Arkansas,05129,8195,0
Pike,0,#N/A,Arkansas,1,1,,,Pike Arkansas,05109,11291,0
Greene,0,#N/A,Arkansas,1,,,,Greene Arkansas,05055,42090,129
Polk,0,#N/A,Arkansas,1,,,,Polk Arkansas,05113,20662,65
Sevier,0,#N/A,Arkansas,1,,,,Sevier Arkansas,05133,17058,35
Pope,0,#N/A,Arkansas,1,,,,Pope Arkansas,05115,61754,170
Benton,0,#N/A,Arkansas,1,,,,Benton Arkansas,05007,221339,170
Sebastian,0,#N/A,Arkansas,1,,,,Sebastian Arkansas,05131,125744,1050
Columbia,0,#N/A,Arkansas,1,,,,Columbia Arkansas,05027,24552,70
Conway,0,#N/A,Arkansas,1,,,,Conway Arkansas,05029,21273,35
Union,0,#N/A,Arkansas,1,,,,Union Arkansas,05139,41639,166
Woodruff,0,#N/A,Arkansas,1,,,,Woodruff Arkansas,05147,7260,0
Lawrence,0,#N/A,Arkansas,1,,,,Lawrence Arkansas,05075,17415,25
Boone,0,#N/A,Arkansas,1,,,,Boone Arkansas,05009,36903,174
White,0,#N/A,Arkansas,1,,,,White Arkansas,05145,77076,506
Stone,0,#N/A,Arkansas,1,,,,Stone Arkansas,05137,12394,25
Crawford,0,#N/A,Arkansas,1,,,,Crawford Arkansas,05033,61948,103
Cross,0,#N/A,Arkansas,1,1,,,Cross Arkansas,05037,17870,25
Hempstead,0,#N/A,Arkansas,1,1,,,Hempstead Arkansas,05057,22609,79
Crittenden,0,#N/A,Arkansas,1,,,,Crittenden Arkansas,05035,50902,54
category Oregon,1,#N/A,Oregon,210,19,,3,category Oregon Oregon,#N/A,#N/A,#N/A
Washington,0,#N/A,Oregon,76,7,,1,Washington Oregon,41067,529710,869
Marion,0,#N/A,Oregon,32,2,,,Marion Oregon,41047,315335,496
Multnomah,0,#N/A,Oregon,25,4,,1,Multnomah Oregon,41051,735334,1978
Linn,0,#N/A,Oregon,21,1,,,Linn Oregon,41043,116672,98
Clackamas,0,#N/A,Oregon,17,3,,1,Clackamas Oregon,41005,375992,551
Deschutes,0,#N/A,Oregon,10,,,,Deschutes Oregon,41017,157733,308
Yamhill,0,#N/A,Oregon,6,,,,Yamhill Oregon,41071,99193,128
Benton,0,#N/A,Oregon,4,,,,Benton Oregon,41003,85579,164
Lane,0,#N/A,Oregon,4,,,,Lane Oregon,41039,351715,531
Polk,0,#N/A,Oregon,3,,,,Polk Oregon,41053,75403,15
Jackson,0,#N/A,Oregon,3,1,,,Jackson Oregon,41029,203206,545
Umatilla,0,#N/A,Oregon,2,,,,Umatilla Oregon,41059,75889,455
Klamath,0,#N/A,Oregon,1,,,,Klamath Oregon,41035,66380,98
Douglas,0,#N/A,Oregon,1,,,,Douglas Oregon,41019,107667,141
Grant,0,#N/A,Oregon,1,,,,Grant Oregon,41023,7445,25
Union,0,#N/A,Oregon,1,,,,Union Oregon,41061,25748,25
Josephine,0,#N/A,Oregon,1,,,,Josephine Oregon,41033,82713,125
Hood River,0,#N/A,Oregon,1,,,,Hood River Oregon,41027,22346,25
Clatsop,0,#N/A,Oregon,1,1,,,Clatsop Oregon,41007,37039,289
category Kentucky,1,#N/A,Kentucky,163,39,,,category Kentucky Kentucky,#N/A,#N/A,#N/A
Jefferson,0,#N/A,Kentucky,35,2,,,Jefferson Kentucky,21111,741096,4795
Fayette,0,#N/A,Kentucky,28,13,,,Fayette Kentucky,21067,295803,2379
Unassigned,2,#N/A,Kentucky,19,4,,,Unassigned Kentucky,#N/A,#N/A,#N/A
Daviess,0,#N/A,Kentucky,14,3,,,Daviess Kentucky,21059,96656,527
Harrison,0,#N/A,Kentucky,10,2,,,Harrison Kentucky,21097,18846,61
Kenton,0,#N/A,Kentucky,8,3,,,Kenton Kentucky,21117,159720,728
Warren,0,#N/A,Kentucky,5,1,,,Warren Kentucky,21227,113792,733
Pulaski,0,#N/A,Kentucky,3,,,,Pulaski Kentucky,21199,63063,295
Hardin,0,#N/A,Kentucky,2,,,,Hardin Kentucky,21093,105543,465
McCracken,0,#N/A,Kentucky,2,2,,,McCracken Kentucky,21145,65565,708
Clark,0,#N/A,Kentucky,2,,,,Clark Kentucky,21049,35613,54
Anderson,0,#N/A,Kentucky,2,,,,Anderson Kentucky,21005,21421,0
Christian,0,#N/A,Kentucky,2,,,,Christian Kentucky,21047,73955,786
Franklin,0,#N/A,Kentucky,2,,,,Franklin Kentucky,21073,49285,173
Henderson,0,#N/A,Kentucky,2,,,,Henderson Kentucky,21101,46250,192
Breathitt,0,#N/A,Kentucky,2,1,,,Breathitt Kentucky,21025,13878,55
Madison,0,#N/A,Kentucky,2,,,,Madison Kentucky,21151,82916,130
Bourbon,0,#N/A,Kentucky,2,,,,Bourbon Kentucky,21017,19985,58
Muhlenberg,0,#N/A,Kentucky,2,,,,Muhlenberg Kentucky,21177,31499,90
Montgomery,0,#N/A,Kentucky,2,,,,Montgomery Kentucky,21173,26499,42
Martin,0,#N/A,Kentucky,1,,,,Martin Kentucky,21159,12929,0
Lyon,0,#N/A,Kentucky,1,,,,Lyon Kentucky,21143,8314,0
Oldham,0,#N/A,Kentucky,1,,,,Oldham Kentucky,21185,60316,187
Menifee,0,#N/A,Kentucky,1,,,,Menifee Kentucky,21165,6306,0
Nelson,0,#N/A,Kentucky,1,,,,Nelson Kentucky,21179,43437,40
Spencer,0,#N/A,Kentucky,1,,,,Spencer Kentucky,21215,17061,0
Northern Kentucky,2,#N/A,Kentucky,1,,,,Northern Kentucky Kentucky,#N/A,#N/A,#N/A
Calloway,0,#N/A,Kentucky,1,,,,Calloway Kentucky,21035,37191,152
Boone,0,#N/A,Kentucky,1,1,,,Boone Kentucky,21015,118811,201
Campbell,0,#N/A,Kentucky,1,1,,,Campbell Kentucky,21037,90336,284
Laurel,0,#N/A,Kentucky,1,1,,,Laurel Kentucky,21125,58849,150
Logan,0,#N/A,Kentucky,1,1,,,Logan Kentucky,21141,26835,75
Jessamine,0,#N/A,Kentucky,1,,,,Jessamine Kentucky,21113,48586,0
Scott,0,#N/A,Kentucky,1,1,,,Scott Kentucky,21209,47173,75
Simpson,0,#N/A,Kentucky,1,1,,,Simpson Kentucky,21213,17327,25
Webster,0,#N/A,Kentucky,1,1,,,Webster Kentucky,21233,13621,0
Allen,0,#N/A,Kentucky,1,1,,,Allen Kentucky,21003,19956,25
"category Washington, D.C.",1,#N/A,"Washington, D.C.",141,,,,"category Washington, D.C. Washington, D.C.",#N/A,#N/A,#N/A
District of Columbia,0,District of Columbia District of Columbia,"Washington, D.C.",141,,,,"District of Columbia Washington, D.C.",11001,601723,4304
category Iowa,1,#N/A,Iowa,125,20,,1,category Iowa Iowa,#N/A,#N/A,#N/A
Johnson,0,#N/A,Iowa,37,2,,,Johnson Iowa,19103,130882,1383
Polk,0,#N/A,Iowa,15,3,,,Polk Iowa,19153,430640,1725
Dallas,0,#N/A,Iowa,7,1,,,Dallas Iowa,19049,66135,120
Dubuque,0,#N/A,Iowa,7,1,,1,Dubuque Iowa,19061,93653,470
Linn,0,#N/A,Iowa,6,,,,Linn Iowa,19113,211226,1018
Allamakee,0,#N/A,Iowa,6,,,,Allamakee Iowa,19005,14330,25
Muscatine,0,#N/A,Iowa,5,2,,,Muscatine Iowa,19139,42745,48
Washington,0,#N/A,Iowa,4,1,,,Washington Iowa,19183,21704,25
Tama,0,#N/A,Iowa,4,1,,,Tama Iowa,19171,17767,0
Black Hawk,0,#N/A,Iowa,4,1,,,Black Hawk Iowa,19013,131090,459
Harrison,0,#N/A,Iowa,3,,,,Harrison Iowa,19085,14928,25
Unassigned,2,#N/A,Iowa,2,2,,,Unassigned Iowa,#N/A,#N/A,#N/A
Hancock,0,#N/A,Iowa,2,,,,Hancock Iowa,19081,11341,25
Poweshiek,0,#N/A,Iowa,2,1,,,Poweshiek Iowa,19157,18914,49
Cerro Gordo,0,#N/A,Iowa,2,,,,Cerro Gordo Iowa,19033,44151,586
Pottawattamie,0,#N/A,Iowa,2,,,,Pottawattamie Iowa,19155,93158,514
Story,0,#N/A,Iowa,2,1,,,Story Iowa,19169,89542,254
Woodbury,0,#N/A,Iowa,2,,,,Woodbury Iowa,19193,102172,830
Carroll,0,#N/A,Iowa,1,,,,Carroll Iowa,19027,20816,116
Scott,0,#N/A,Iowa,1,,,,Scott Iowa,19163,165224,1193
Winneshiek,0,#N/A,Iowa,1,,,,Winneshiek Iowa,19191,21056,25
Kossuth,0,#N/A,Iowa,1,,,,Kossuth Iowa,19109,15543,25
Sioux,0,#N/A,Iowa,1,,,,Sioux Iowa,19167,33704,96
Adair,0,#N/A,Iowa,1,,,,Adair Iowa,19001,7682,25
Fayette,0,#N/A,Iowa,1,,,,Fayette Iowa,19065,20880,50
Wapello,0,#N/A,Iowa,1,,,,Wapello Iowa,19179,35625,217
Buchanan,0,#N/A,Iowa,1,1,,,Buchanan Iowa,19019,20958,120
Cedar,0,#N/A,Iowa,1,1,,,Cedar Iowa,19031,18499,0
Jasper,0,#N/A,Iowa,1,1,,,Jasper Iowa,19099,36842,68
Warren,0,#N/A,Iowa,1,1,,,Warren Iowa,19181,46225,0
Henry,0,#N/A,Iowa,1,,,,Henry Iowa,19087,20145,152
category Rhode Island,1,#N/A,Rhode Island,124,18,,,category Rhode Island Rhode Island,#N/A,#N/A,#N/A
Providence,0,#N/A,Rhode Island,52,,,,Providence Rhode Island,44007,626667,3272
Bristol,0,#N/A,Rhode Island,24,,,,Bristol Rhode Island,44001,49875,0
Unassigned,2,#N/A,Rhode Island,23,18,,,Unassigned Rhode Island,#N/A,#N/A,#N/A
Newport,0,#N/A,Rhode Island,9,,,,Newport Rhode Island,44005,82888,129
Washington,0,#N/A,Rhode Island,9,,,,Washington Rhode Island,44009,126979,225
Kent,0,#N/A,Rhode Island,7,,,,Kent Rhode Island,44003,166158,359
category Maine,1,#N/A,Maine,118,12,,,category Maine Maine,#N/A,#N/A,#N/A
Cumberland,0,#N/A,Maine,74,8,,,Cumberland Maine,23005,281674,1184
York,0,#N/A,Maine,16,,,,York Maine,23031,197131,245
Oxford,0,#N/A,Maine,6,1,,,Oxford Maine,23017,57833,75
Lincoln,0,#N/A,Maine,5,,,,Lincoln Maine,23015,34457,32
Kennebec,0,#N/A,Maine,5,1,,,Kennebec Maine,23011,122151,425
Penobscot,0,#N/A,Maine,4,1,,,Penobscot Maine,23019,153923,773
Androscoggin,0,#N/A,Maine,3,,,,Androscoggin Maine,23001,107702,483
Sagadahoc,0,#N/A,Maine,3,,,,Sagadahoc Maine,23023,35293,0
Knox,0,#N/A,Maine,1,,,,Knox Maine,23013,39736,109
Waldo,0,#N/A,Maine,1,1,,,Waldo Maine,23027,38786,25
category New Hampshire,1,#N/A,New Hampshire,108,7,,,category New Hampshire New Hampshire,#N/A,#N/A,#N/A
Rockingham,0,#N/A,New Hampshire,42,4,,,Rockingham New Hampshire,33015,295223,606
Grafton,0,#N/A,New Hampshire,21,1,,,Grafton New Hampshire,33009,89118,496
Hillsborough,0,#N/A,New Hampshire,20,1,,,Hillsborough New Hampshire,33011,400721,1144
Carroll,0,#N/A,New Hampshire,7,,,,Carroll New Hampshire,33003,47818,50
Belknap,0,#N/A,New Hampshire,7,,,,Belknap New Hampshire,33001,60088,137
Strafford,0,#N/A,New Hampshire,5,1,,,Strafford New Hampshire,33017,123143,290
Merrimack,0,#N/A,New Hampshire,4,,,,Merrimack New Hampshire,33013,146445,395
Cheshire,0,#N/A,New Hampshire,1,,,,Cheshire New Hampshire,33005,77117,169
Sullivan,0,#N/A,New Hampshire,1,,,,Sullivan New Hampshire,33019,43742,25
category Oklahoma,1,#N/A,Oklahoma,106,25,,1,category Oklahoma Oklahoma,#N/A,#N/A,#N/A
Oklahoma,0,#N/A,Oklahoma,41,12,,,Oklahoma Oklahoma,40109,718633,4624
Cleveland,0,#N/A,Oklahoma,22,6,,1,Cleveland Oklahoma,40027,255755,807
Tulsa,0,#N/A,Oklahoma,12,1,,,Tulsa Oklahoma,40143,603403,3732
Kay,0,#N/A,Oklahoma,5,,,,Kay Oklahoma,40071,46562,193
Canadian,0,#N/A,Oklahoma,4,2,,,Canadian Oklahoma,40017,115541,123
Pawnee,0,#N/A,Oklahoma,4,1,,,Pawnee Oklahoma,40117,16577,14
Payne,0,#N/A,Oklahoma,3,,,,Payne Oklahoma,40119,77350,216
Custer,0,#N/A,Oklahoma,2,1,,,Custer Oklahoma,40039,27469,81
Washington,0,#N/A,Oklahoma,2,,,,Washington Oklahoma,40147,50976,140
Garvin,0,#N/A,Oklahoma,2,,,,Garvin Oklahoma,40049,27576,90
Noble,0,#N/A,Oklahoma,2,1,,,Noble Oklahoma,40103,11561,26
McClain,0,#N/A,Oklahoma,1,,,,McClain Oklahoma,40087,34506,39
Mayes,0,#N/A,Oklahoma,1,1,,,Mayes Oklahoma,40097,41259,52
Jackson,0,#N/A,Oklahoma,1,,,,Jackson Oklahoma,40065,26446,49
Muskogee,0,#N/A,Oklahoma,1,,,,Muskogee Oklahoma,40101,70990,429
Logan,0,#N/A,Oklahoma,1,,,,Logan Oklahoma,40083,41848,25
Pontotoc,0,#N/A,Oklahoma,1,,,,Pontotoc Oklahoma,40123,37492,216
Grady,0,#N/A,Oklahoma,1,,,,Grady Oklahoma,40051,52431,99
category Delaware,1,#N/A,Delaware,104,16,,,category Delaware Delaware,#N/A,#N/A,#N/A
New Castle,0,#N/A,Delaware,71,13,,,New Castle Delaware,10003,538479,2016
Sussex,0,#N/A,Delaware,23,3,,,Sussex Delaware,10005,197145,476
Kent,0,#N/A,Delaware,10,,,,Kent Delaware,10001,162310,288
category Kansas,1,#N/A,Kansas,100,20,,,category Kansas Kansas,#N/A,#N/A,#N/A
Johnson,0,#N/A,Kansas,36,4,,,Johnson Kansas,20091,544179,1563
Wyandotte,0,#N/A,Kansas,22,6,,,Wyandotte Kansas,20209,157505,1196
Leavenworth,0,#N/A,Kansas,7,2,,,Leavenworth Kansas,20103,76227,130
Sedgwick,0,#N/A,Kansas,7,4,,,Sedgwick Kansas,20173,498365,1140
Douglas,0,#N/A,Kansas,6,2,,,Douglas Kansas,20045,110826,152
Butler,0,#N/A,Kansas,3,,,,Butler Kansas,20015,65880,126
Cherokee,0,#N/A,Kansas,2,,,,Cherokee Kansas,20021,21603,54
Lyon,0,#N/A,Kansas,2,,,,Lyon Kansas,20111,33690,59
Linn,0,#N/A,Kansas,2,,,,Linn Kansas,20107,9656,0
Morris,0,#N/A,Kansas,2,,,,Morris Kansas,20127,5923,25
Crawford,0,#N/A,Kansas,2,,,,Crawford Kansas,20037,39134,146
Reno,0,#N/A,Kansas,2,,,,Reno Kansas,20155,64511,223
Mitchell,0,#N/A,Kansas,1,,,,Mitchell Kansas,20123,6373,75
Jackson,0,#N/A,Kansas,1,,,,Jackson Kansas,20085,13462,12
Bourbon,0,#N/A,Kansas,1,,,,Bourbon Kansas,20011,15173,61
Franklin,0,#N/A,Kansas,1,,,,Franklin Kansas,20059,25992,44
Pottawatomie,0,#N/A,Kansas,1,,,,Pottawatomie Kansas,20149,21604,177
Doniphan,0,#N/A,Kansas,1,1,,,Doniphan Kansas,20043,7945,0
Woodson,0,#N/A,Kansas,1,1,,,Woodson Kansas,20207,3309,0
category New Mexico,1,#N/A,New Mexico,100,17,,,category New Mexico New Mexico,#N/A,#N/A,#N/A
Bernalillo,0,#N/A,New Mexico,43,5,,,Bernalillo New Mexico,35001,662564,2020
Santa Fe,0,#N/A,New Mexico,14,2,,,Santa Fe New Mexico,35049,144170,258
Dona Ana,0,Doña Ana New Mexico,New Mexico,13,3,,,Dona Ana New Mexico,35013,209233,603
Sandoval,0,#N/A,New Mexico,7,,,,Sandoval New Mexico,35043,131561,271
San Juan,0,#N/A,New Mexico,7,4,,,San Juan New Mexico,35045,130044,267
Chaves,0,#N/A,New Mexico,4,,,,Chaves New Mexico,35005,65645,229
Taos,0,#N/A,New Mexico,3,,,,Taos New Mexico,35055,32937,29
McKinley,0,#N/A,New Mexico,3,1,,,McKinley New Mexico,35031,71492,228
Socorro,0,#N/A,New Mexico,2,,,,Socorro New Mexico,35053,17866,24
Lea,0,#N/A,New Mexico,1,,,,Lea New Mexico,35025,64727,211
San Miguel,0,#N/A,New Mexico,1,,,,San Miguel New Mexico,35047,29393,175
Cibola,0,#N/A,New Mexico,1,1,,,Cibola New Mexico,35006,27213,50
Curry,0,#N/A,New Mexico,1,1,,,Curry New Mexico,35009,48376,106
category Vermont,1,#N/A,Vermont,95,20,,2,category Vermont Vermont,#N/A,#N/A,#N/A
Chittenden,0,#N/A,Vermont,40,8,,,Chittenden Vermont,50007,156545,562
Windsor,0,#N/A,Vermont,15,3,,,Windsor Vermont,50027,56670,60
