LOCATION,IF_INCLUDE,IF_NAME_ERROR,STATE,COMFIRMED_COMFIRMED,ADDED,DEATH,DEATH_ADDED,CONCA,GEOID,Pop,HospitalBeds
Garland,0,#N/A,Arkansas,18,,0,,Garland Arkansas,05051,96024,611
Benton,0,#N/A,Arkansas,18,,0,,Benton Arkansas,05007,221339,170
Clark,0,#N/A,Arkansas,15,2,0,,Clark Arkansas,05019,22995,25
Van Buren,0,#N/A,Arkansas,11,1,0,,Van Buren Arkansas,05141,17295,25
Washington,0,#N/A,Arkansas,10,4,0,,Washington Arkansas,05143,203065,851
Crittenden,0,#N/A,Arkansas,7,1,0,,Crittenden Arkansas,05035,50902,54
Lincoln,0,#N/A,Arkansas,5,3,0,,Lincoln Arkansas,05079,14134,0
Saline,0,#N/A,Arkansas,4,,0,,Saline Arkansas,05125,107118,244
Bradley,0,#N/A,Arkansas,4,,0,,Bradley Arkansas,05011,11508,35
Craighead,0,#N/A,Arkansas,4,,0,,Craighead Arkansas,05031,96443,619
Poinsett,0,#N/A,Arkansas,3,,0,,Poinsett Arkansas,05111,24583,0
Cleveland,0,#N/A,Arkansas,3,,0,,Cleveland Arkansas,05025,8689,0
Independence,0,#N/A,Arkansas,3,,0,,Independence Arkansas,05063,36647,199
Grant,0,#N/A,Arkansas,3,,0,,Grant Arkansas,05053,17853,0
Desha,0,#N/A,Arkansas,2,,0,,Desha Arkansas,05041,13008,50
Searcy,0,#N/A,Arkansas,2,,0,,Searcy Arkansas,05129,8195,0
Sebastian,0,#N/A,Arkansas,2,,0,,Sebastian Arkansas,05131,125744,1050
Crawford,0,#N/A,Arkansas,1,,0,,Crawford Arkansas,05033,61948,103
Polk,0,#N/A,Arkansas,1,,0,,Polk Arkansas,05113,20662,65
Boone,0,#N/A,Arkansas,1,,0,,Boone Arkansas,05009,36903,174
Sevier,0,#N/A,Arkansas,1,,0,,Sevier Arkansas,05133,17058,35
Columbia,0,#N/A,Arkansas,1,,0,,Columbia Arkansas,05027,24552,70
Conway,0,#N/A,Arkansas,1,,0,,Conway Arkansas,05029,21273,35
Union,0,#N/A,Arkansas,1,,0,,Union Arkansas,05139,41639,166
Woodruff,0,#N/A,Arkansas,1,,0,,Woodruff Arkansas,05147,7260,0
White,0,#N/A,Arkansas,1,,0,,White Arkansas,05145,77076,506
Stone,0,#N/A,Arkansas,1,,0,,Stone Arkansas,05137,12394,25
Greene,0,#N/A,Arkansas,1,,0,,Greene Arkansas,05055,42090,129
Pope,0,#N/A,Arkansas,1,,0,,Pope Arkansas,05115,61754,170
Cross,0,#N/A,Arkansas,1,,0,,Cross Arkansas,05037,17870,25
Hempstead,0,#N/A,Arkansas,1,,0,,Hempstead Arkansas,05057,22609,79
Pike,0,#N/A,Arkansas,1,,0,,Pike Arkansas,05109,11291,0
Hot Spring,0,#N/A,Arkansas,1,,0,,Hot Spring Arkansas,05059,32923,100
Drew,0,#N/A,Arkansas,1,1,0,,Drew Arkansas,05043,18509,49
Lawrence,0,#N/A,Arkansas,1,1,0,,Lawrence Arkansas,05075,17415,25
Lonoke,0,#N/A,Arkansas,1,1,0,,Lonoke Arkansas,05085,68356,0
Randolph,0,#N/A,Arkansas,1,1,0,,Randolph Arkansas,05121,17969,50
category Oregon,1,#N/A,Oregon,316,50,11,1,category Oregon Oregon,#N/A,#N/A,#N/A
Washington,0,#N/A,Oregon,104,8,3,1,Washington Oregon,41067,529710,869
Marion,0,#N/A,Oregon,57,14,2,,Marion Oregon,41047,315335,496
Multnomah,0,#N/A,Oregon,45,12,2,,Multnomah Oregon,41051,735334,1978
Linn,0,#N/A,Oregon,26,1,1,,Linn Oregon,41043,116672,98
Clackamas,0,#N/A,Oregon,21,,2,,Clackamas Oregon,41005,375992,551
Deschutes,0,#N/A,Oregon,15,5,0,,Deschutes Oregon,41017,157733,308
Lane,0,#N/A,Oregon,7,2,1,,Lane Oregon,41039,351715,531
Yamhill,0,#N/A,Oregon,7,,0,,Yamhill Oregon,41071,99193,128
Polk,0,#N/A,Oregon,6,3,0,,Polk Oregon,41053,75403,15
Benton,0,#N/A,Oregon,6,,0,,Benton Oregon,41003,85579,164
Jackson,0,#N/A,Oregon,4,,0,,Jackson Oregon,41029,203206,545
Josephine,0,#N/A,Oregon,4,2,0,,Josephine Oregon,41033,82713,125
Douglas,0,#N/A,Oregon,3,,0,,Douglas Oregon,41019,107667,141
Umatilla,0,#N/A,Oregon,2,,0,,Umatilla Oregon,41059,75889,455
Clatsop,0,#N/A,Oregon,2,1,0,,Clatsop Oregon,41007,37039,289
Wasco,0,#N/A,Oregon,1,1,0,,Wasco Oregon,41065,25213,49
Klamath,0,#N/A,Oregon,1,,0,,Klamath Oregon,41035,66380,98
Hood River,0,#N/A,Oregon,1,,0,,Hood River Oregon,41027,22346,25
Grant,0,#N/A,Oregon,1,,0,,Grant Oregon,41023,7445,25
Lincoln,0,#N/A,Oregon,1,,0,,Lincoln Oregon,41041,46034,50
Tillamook,0,#N/A,Oregon,1,1,0,,Tillamook Oregon,41057,25250,25
Union,0,#N/A,Oregon,1,,0,,Union Oregon,41061,25748,25
"category Washington, D.C.",1,#N/A,"Washington, D.C.",267,36,3,,"category Washington, D.C. Washington, D.C.",#N/A,#N/A,#N/A
District of Columbia,0,District of Columbia District of Columbia,"Washington, D.C.",267,36,3,,"District of Columbia Washington, D.C.",11001,601723,4304
category Kentucky,1,#N/A,Kentucky,248,50,5,,category Kentucky Kentucky,#N/A,#N/A,#N/A
Unassigned,2,#N/A,Kentucky,104,50,0,,Unassigned Kentucky,#N/A,#N/A,#N/A
Jefferson,0,#N/A,Kentucky,35,,2,,Jefferson Kentucky,21111,741096,4795
Fayette,0,#N/A,Kentucky,28,,1,,Fayette Kentucky,21067,295803,2379
Daviess,0,#N/A,Kentucky,14,,0,,Daviess Kentucky,21059,96656,527
Harrison,0,#N/A,Kentucky,10,,0,,Harrison Kentucky,21097,18846,61
Kenton,0,#N/A,Kentucky,8,,0,,Kenton Kentucky,21117,159720,728
Warren,0,#N/A,Kentucky,5,,0,,Warren Kentucky,21227,113792,733
Pulaski,0,#N/A,Kentucky,3,,0,,Pulaski Kentucky,21199,63063,295
Hardin,0,#N/A,Kentucky,2,,0,,Hardin Kentucky,21093,105543,465
Bourbon,0,#N/A,Kentucky,2,,1,,Bourbon Kentucky,21017,19985,58
Clark,0,#N/A,Kentucky,2,,0,,Clark Kentucky,21049,35613,54
Anderson,0,#N/A,Kentucky,2,,1,,Anderson Kentucky,21005,21421,0
Christian,0,#N/A,Kentucky,2,,0,,Christian Kentucky,21047,73955,786
Franklin,0,#N/A,Kentucky,2,,0,,Franklin Kentucky,21073,49285,173
Henderson,0,#N/A,Kentucky,2,,0,,Henderson Kentucky,21101,46250,192
Breathitt,0,#N/A,Kentucky,2,,0,,Breathitt Kentucky,21025,13878,55
Madison,0,#N/A,Kentucky,2,,0,,Madison Kentucky,21151,82916,130
Muhlenberg,0,#N/A,Kentucky,2,,0,,Muhlenberg Kentucky,21177,31499,90
Montgomery,0,#N/A,Kentucky,2,,0,,Montgomery Kentucky,21173,26499,42
McCracken,0,#N/A,Kentucky,2,,0,,McCracken Kentucky,21145,65565,708
Jessamine,0,#N/A,Kentucky,1,,0,,Jessamine Kentucky,21113,48586,0
Allen,0,#N/A,Kentucky,1,,0,,Allen Kentucky,21003,19956,25
Lyon,0,#N/A,Kentucky,1,,0,,Lyon Kentucky,21143,8314,0
Menifee,0,#N/A,Kentucky,1,,0,,Menifee Kentucky,21165,6306,0
Oldham,0,#N/A,Kentucky,1,,0,,Oldham Kentucky,21185,60316,187
Spencer,0,#N/A,Kentucky,1,,0,,Spencer Kentucky,21215,17061,0
Northern Kentucky,2,#N/A,Kentucky,1,,0,,Northern Kentucky Kentucky,#N/A,#N/A,#N/A
Nelson,0,#N/A,Kentucky,1,,0,,Nelson Kentucky,21179,43437,40
Boone,0,#N/A,Kentucky,1,,0,,Boone Kentucky,21015,118811,201
Campbell,0,#N/A,Kentucky,1,,0,,Campbell Kentucky,21037,90336,284
Laurel,0,#N/A,Kentucky,1,,0,,Laurel Kentucky,21125,58849,150
Logan,0,#N/A,Kentucky,1,,0,,Logan Kentucky,21141,26835,75
Calloway,0,#N/A,Kentucky,1,,0,,Calloway Kentucky,21035,37191,152
Scott,0,#N/A,Kentucky,1,,0,,Scott Kentucky,21209,47173,75
Simpson,0,#N/A,Kentucky,1,,0,,Simpson Kentucky,21213,17327,25
Webster,0,#N/A,Kentucky,1,,0,,Webster Kentucky,21233,13621,0
Martin,0,#N/A,Kentucky,1,,0,,Martin Kentucky,21159,12929,0
category Oklahoma,1,#N/A,Oklahoma,248,84,7,1,category Oklahoma Oklahoma,#N/A,#N/A,#N/A
Oklahoma,0,#N/A,Oklahoma,73,18,2,,Oklahoma Oklahoma,40109,718633,4624
Tulsa,0,#N/A,Oklahoma,41,14,1,,Tulsa Oklahoma,40143,603403,3732
Cleveland,0,#N/A,Oklahoma,39,12,3,1,Cleveland Oklahoma,40027,255755,807
Kay,0,#N/A,Oklahoma,11,6,0,,Kay Oklahoma,40071,46562,193
Pawnee,0,#N/A,Oklahoma,10,3,1,,Pawnee Oklahoma,40117,16577,14
Creek,0,#N/A,Oklahoma,10,5,0,,Creek Oklahoma,40037,69967,95
Canadian,0,#N/A,Oklahoma,6,1,0,,Canadian Oklahoma,40017,115541,123
Wagoner,0,#N/A,Oklahoma,6,3,0,,Wagoner Oklahoma,40145,73085,100
Washington,0,#N/A,Oklahoma,5,2,0,,Washington Oklahoma,40147,50976,140
Payne,0,#N/A,Oklahoma,5,2,0,,Payne Oklahoma,40119,77350,216
Muskogee,0,#N/A,Oklahoma,4,3,0,,Muskogee Oklahoma,40101,70990,429
Logan,0,#N/A,Oklahoma,3,,0,,Logan Oklahoma,40083,41848,25
Osage,0,#N/A,Oklahoma,3,2,0,,Osage Oklahoma,40113,47472,40
Custer,0,#N/A,Oklahoma,3,,0,,Custer Oklahoma,40039,27469,81
Comanche,0,#N/A,Oklahoma,3,3,0,,Comanche Oklahoma,40031,124098,538
Adair,0,#N/A,Oklahoma,2,,0,,Adair Oklahoma,40001,22683,67
Garvin,0,#N/A,Oklahoma,2,,0,,Garvin Oklahoma,40049,27576,90
Grady,0,#N/A,Oklahoma,2,1,0,,Grady Oklahoma,40051,52431,99
McClain,0,#N/A,Oklahoma,2,1,0,,McClain Oklahoma,40087,34506,39
Pottawatomie,0,#N/A,Oklahoma,2,1,0,,Pottawatomie Oklahoma,40125,69442,136
Noble,0,#N/A,Oklahoma,2,,0,,Noble Oklahoma,40103,11561,26
Mayes,0,#N/A,Oklahoma,2,1,0,,Mayes Oklahoma,40097,41259,52
Okmulgee,0,#N/A,Oklahoma,2,2,0,,Okmulgee Oklahoma,40111,40069,137
Jackson,0,#N/A,Oklahoma,1,,0,,Jackson Oklahoma,40065,26446,49
Bryan,0,#N/A,Oklahoma,1,,0,,Bryan Oklahoma,40013,42416,148
Stephens,0,#N/A,Oklahoma,1,,0,,Stephens Oklahoma,40137,45048,138
Carter,0,#N/A,Oklahoma,1,,0,,Carter Oklahoma,40019,47557,212
Sequoyah,0,#N/A,Oklahoma,1,1,0,,Sequoyah Oklahoma,40135,42391,26
Craig,0,#N/A,Oklahoma,1,1,0,,Craig Oklahoma,40035,15029,51
Lincoln,0,#N/A,Oklahoma,1,1,0,,Lincoln Oklahoma,40081,34273,50
Delaware,0,#N/A,Oklahoma,1,,0,,Delaware Oklahoma,40041,41487,58
Ottawa,0,#N/A,Oklahoma,1,1,0,,Ottawa Oklahoma,40115,31848,167
Pontotoc,0,#N/A,Oklahoma,1,,0,,Pontotoc Oklahoma,40123,37492,216
category Iowa,1,#N/A,Iowa,179,32,1,,category Iowa Iowa,#N/A,#N/A,#N/A
Johnson,0,#N/A,Iowa,49,6,0,,Johnson Iowa,19103,130882,1383
Polk,0,#N/A,Iowa,24,4,0,,Polk Iowa,19153,430640,1725
Linn,0,#N/A,Iowa,12,5,0,,Linn Iowa,19113,211226,1018
Washington,0,#N/A,Iowa,8,2,0,,Washington Iowa,19183,21704,25
Dallas,0,#N/A,Iowa,7,,0,,Dallas Iowa,19049,66135,120
Allamakee,0,#N/A,Iowa,7,,0,,Allamakee Iowa,19005,14330,25
Scott,0,#N/A,Iowa,7,4,0,,Scott Iowa,19163,165224,1193
Muscatine,0,#N/A,Iowa,6,,0,,Muscatine Iowa,19139,42745,48
Dubuque,0,#N/A,Iowa,6,,1,,Dubuque Iowa,19061,93653,470
Black Hawk,0,#N/A,Iowa,5,1,0,,Black Hawk Iowa,19013,131090,459
Cedar,0,#N/A,Iowa,4,3,0,,Cedar Iowa,19031,18499,0
Poweshiek,0,#N/A,Iowa,4,,0,,Poweshiek Iowa,19157,18914,49
Tama,0,#N/A,Iowa,4,,0,,Tama Iowa,19171,17767,0
Harrison,0,#N/A,Iowa,3,,0,,Harrison Iowa,19085,14928,25
Hancock,0,#N/A,Iowa,3,,0,,Hancock Iowa,19081,11341,25
Pottawattamie,0,#N/A,Iowa,3,1,0,,Pottawattamie Iowa,19155,93158,514
Story,0,#N/A,Iowa,2,,0,,Story Iowa,19169,89542,254
Jasper,0,#N/A,Iowa,2,1,0,,Jasper Iowa,19099,36842,68
Woodbury,0,#N/A,Iowa,2,,0,,Woodbury Iowa,19193,102172,830
Cerro Gordo,0,#N/A,Iowa,2,,0,,Cerro Gordo Iowa,19033,44151,586
Benton,0,#N/A,Iowa,2,,0,,Benton Iowa,19011,26076,25
Sioux,0,#N/A,Iowa,2,1,0,,Sioux Iowa,19167,33704,96
Warren,0,#N/A,Iowa,1,,0,,Warren Iowa,19181,46225,0
Kossuth,0,#N/A,Iowa,1,,0,,Kossuth Iowa,19109,15543,25
Fayette,0,#N/A,Iowa,1,,0,,Fayette Iowa,19065,20880,50
Wapello,0,#N/A,Iowa,1,,0,,Wapello Iowa,19179,35625,217
Buchanan,0,#N/A,Iowa,1,,0,,Buchanan Iowa,19019,20958,120
Winneshiek,0,#N/A,Iowa,1,,0,,Winneshiek Iowa,19191,21056,25
Adair,0,#N/A,Iowa,1,,0,,Adair Iowa,19001,7682,25
Henry,0,#N/A,Iowa,1,,0,,Henry Iowa,19087,20145,152
Carroll,0,#N/A,Iowa,1,,0,,Carroll Iowa,19027,20816,116
Des Moines,0,#N/A,Iowa,1,,0,,Des Moines Iowa,19057,40325,213
Page,0,#N/A,Iowa,1,,0,,Page Iowa,19145,15932,50
Appanoose,0,#N/A,Iowa,1,1,0,,Appanoose Iowa,19007,12887,45
Clayton,0,#N/A,Iowa,1,1,0,,Clayton Iowa,19043,18129,50
Mahaska,0,#N/A,Iowa,1,1,0,,Mahaska Iowa,19123,22381,33
Monona,0,#N/A,Iowa,1,1,0,,Monona Iowa,19133,9243,25
category Kansas,1,#N/A,Kansas,172,35,3,,category Kansas Kansas,#N/A,#N/A,#N/A
Johnson,0,#N/A,Kansas,59,13,1,,Johnson Kansas,20091,544179,1563
Wyandotte,0,#N/A,Kansas,34,7,2,,Wyandotte Kansas,20209,157505,1196
Sedgwick,0,#N/A,Kansas,16,5,0,,Sedgwick Kansas,20173,498365,1140
Douglas,0,#N/A,Kansas,13,3,0,,Douglas Kansas,20045,110826,152
Leavenworth,0,#N/A,Kansas,12,1,0,,Leavenworth Kansas,20103,76227,130
Lyon,0,#N/A,Kansas,4,,0,,Lyon Kansas,20111,33690,59
Linn,0,#N/A,Kansas,4,,0,,Linn Kansas,20107,9656,0
Shawnee,0,#N/A,Kansas,4,1,0,,Shawnee Kansas,20177,177934,768
Reno,0,#N/A,Kansas,4,2,0,,Reno Kansas,20155,64511,223
Butler,0,#N/A,Kansas,3,,0,,Butler Kansas,20015,65880,126
Crawford,0,#N/A,Kansas,3,1,0,,Crawford Kansas,20037,39134,146
Cherokee,0,#N/A,Kansas,2,,0,,Cherokee Kansas,20021,21603,54
Morris,0,#N/A,Kansas,2,,0,,Morris Kansas,20127,5923,25
Mitchell,0,#N/A,Kansas,2,,0,,Mitchell Kansas,20123,6373,75
Bourbon,0,#N/A,Kansas,1,,0,,Bourbon Kansas,20011,15173,61
Jackson,0,#N/A,Kansas,1,,0,,Jackson Kansas,20085,13462,12
Pottawatomie,0,#N/A,Kansas,1,,0,,Pottawatomie Kansas,20149,21604,177
Doniphan,0,#N/A,Kansas,1,,0,,Doniphan Kansas,20043,7945,0
Woodson,0,#N/A,Kansas,1,,0,,Woodson Kansas,20207,3309,0
Neosho,0,#N/A,Kansas,1,,0,,Neosho Kansas,20133,16512,25
Franklin,0,#N/A,Kansas,1,,0,,Franklin Kansas,20059,25992,44
Jefferson,0,#N/A,Kansas,1,,0,,Jefferson Kansas,20087,19126,74
Riley,0,#N/A,Kansas,1,1,0,,Riley Kansas,20161,71115,109
Sumner,0,#N/A,Kansas,1,1,0,,Sumner Kansas,20191,24132,76
category Rhode Island,1,#N/A,Rhode Island,165,33,0,,category Rhode Island Rhode Island,#N/A,#N/A,#N/A
Providence,0,#N/A,Rhode Island,91,,0,,Providence Rhode Island,44007,626667,3272
Unassigned,2,#N/A,Rhode Island,33,33,0,,Unassigned Rhode Island,#N/A,#N/A,#N/A
Washington,0,#N/A,Rhode Island,14,,0,,Washington Rhode Island,44009,126979,225
Newport,0,#N/A,Rhode Island,12,,0,,Newport Rhode Island,44005,82888,129
Kent,0,#N/A,Rhode Island,9,,0,,Kent Rhode Island,44003,166158,359
Bristol,0,#N/A,Rhode Island,6,,0,,Bristol Rhode Island,44001,49875,0
category Vermont,1,#N/A,Vermont,158,35,9,1,category Vermont Vermont,#N/A,#N/A,#N/A
Chittenden,0,#N/A,Vermont,75,20,4,,Chittenden Vermont,50007,156545,562
Windsor,0,#N/A,Vermont,17,,1,,Windsor Vermont,50027,56670,60
Addison,0,#N/A,Vermont,12,3,0,,Addison Vermont,50001,36821,25
Bennington,0,#N/A,Vermont,11,,0,,Bennington Vermont,50003,37125,99
Unassigned,2,#N/A,Vermont,8,8,4,1,Unassigned Vermont,#N/A,#N/A,#N/A
Washington,0,#N/A,Vermont,7,2,0,,Washington Vermont,50023,59534,147
Windham,0,#N/A,Vermont,7,,0,,Windham Vermont,50025,44513,229
Rutland,0,#N/A,Vermont,5,,0,,Rutland Vermont,50021,61642,123
Lamoille,0,#N/A,Vermont,5,1,0,,Lamoille Vermont,50015,24475,25
Franklin,0,#N/A,Vermont,4,1,0,,Franklin Vermont,50011,47746,70
Orange,0,#N/A,Vermont,3,,0,,Orange Vermont,50017,28936,25
Orleans,0,#N/A,Vermont,3,,0,,Orleans Vermont,50019,27231,25
Caledonia,0,#N/A,Vermont,1,,0,,Caledonia Vermont,50005,31227,25
category Maine,1,#N/A,Maine,155,13,0,,category Maine Maine,#N/A,#N/A,#N/A
Cumberland,0,#N/A,Maine,90,3,0,,Cumberland Maine,23005,281674,1184
York,0,#N/A,Maine,27,3,0,,York Maine,23031,197131,245
Oxford,0,#N/A,Maine,8,2,0,,Oxford Maine,23017,57833,75
Kennebec,0,#N/A,Maine,6,1,0,,Kennebec Maine,23011,122151,425
Penobscot,0,#N/A,Maine,5,1,0,,Penobscot Maine,23019,153923,773
Androscoggin,0,#N/A,Maine,5,1,0,,Androscoggin Maine,23001,107702,483
Lincoln,0,#N/A,Maine,5,,0,,Lincoln Maine,23015,34457,32
Sagadahoc,0,#N/A,Maine,4,,0,,Sagadahoc Maine,23023,35293,0
Waldo,0,#N/A,Maine,2,1,0,,Waldo Maine,23027,38786,25
Knox,0,#N/A,Maine,1,,0,,Knox Maine,23013,39736,109
Unassigned,2,#N/A,Maine,1,,0,,Unassigned Maine,#N/A,#N/A,#N/A
Franklin,0,#N/A,Maine,1,1,0,,Franklin Maine,23007,30768,65
category Idaho,1,#N/A,Idaho,146,3,3,3,category Idaho Idaho,#N/A,#N/A,#N/A
Blaine,0,#N/A,Idaho,66,3,2,2,Blaine Idaho,16013,21376,25
Ada,0,#N/A,Idaho,39,,0,,Ada Idaho,16001,392365,1354
Canyon,0,#N/A,Idaho,13,,1,1,Canyon Idaho,16027,188923,302
Kootenai,0,#N/A,Idaho,9,,0,,Kootenai Idaho,16055,138494,396
Bannock,0,#N/A,Idaho,3,,0,,Bannock Idaho,16005,82839,219
Teton,0,#N/A,Idaho,2,,0,,Teton Idaho,16081,10170,13
Madison,0,#N/A,Idaho,2,,0,,Madison Idaho,16065,37536,69
Bingham,0,#N/A,Idaho,2,,0,,Bingham Idaho,16011,45607,153
Jefferson,0,#N/A,Idaho,2,,0,,Jefferson Idaho,16051,26140,0
Cassia,0,#N/A,Idaho,1,,0,,Cassia Idaho,16031,22952,25
Custer,0,#N/A,Idaho,1,,0,,Custer Idaho,16037,4368,0
Twin Falls,0,#N/A,Idaho,1,,0,,Twin Falls Idaho,16083,77230,253
Nez Perce,0,#N/A,Idaho,1,,0,,Nez Perce Idaho,16069,39265,145
Payette,0,#N/A,Idaho,1,,0,,Payette Idaho,16075,22623,0
Fremont,0,#N/A,Idaho,1,,0,,Fremont Idaho,16043,13242,0
Idaho,0,#N/A,Idaho,1,,0,,Idaho Idaho,16049,16267,41
Valley,0,#N/A,Idaho,1,,0,,Valley Idaho,16085,9862,25
category New Hampshire,1,#N/A,New Hampshire,137,,1,,category New Hampshire New Hampshire,#N/A,#N/A,#N/A
Rockingham,0,#N/A,New Hampshire,56,,0,,Rockingham New Hampshire,33015,295223,606
Hillsborough,0,#N/A,New Hampshire,30,,1,,Hillsborough New Hampshire,33011,400721,1144
Grafton,0,#N/A,New Hampshire,22,,0,,Grafton New Hampshire,33009,89118,496
Belknap,0,#N/A,New Hampshire,8,,0,,Belknap New Hampshire,33001,60088,137
Carroll,0,#N/A,New Hampshire,7,,0,,Carroll New Hampshire,33003,47818,50
Strafford,0,#N/A,New Hampshire,7,,0,,Strafford New Hampshire,33017,123143,290
Merrimack,0,#N/A,New Hampshire,5,,0,,Merrimack New Hampshire,33013,146445,395
Cheshire,0,#N/A,New Hampshire,1,,0,,Cheshire New Hampshire,33005,77117,169
Sullivan,0,#N/A,New Hampshire,1,,0,,Sullivan New Hampshire,33019,43742,25
category New Mexico,1,#N/A,New Mexico,136,23,1,,category New Mexico New Mexico,#N/A,#N/A,#N/A
Bernalillo,0,#N/A,New Mexico,55,7,0,,Bernalillo New Mexico,35001,662564,2020
Santa Fe,0,#N/A,New Mexico,22,5,0,,Santa Fe New Mexico,35049,144170,258
Dona Ana,0,Doña Ana New Mexico,New Mexico,16,3,0,,Dona Ana New Mexico,35013,209233,603
San Juan,0,#N/A,New Mexico,14,6,0,,San Juan New Mexico,35045,130044,267
Sandoval,0,#N/A,New Mexico,10,2,0,,Sandoval New Mexico,35043,131561,271
Chaves,0,#N/A,New Mexico,4,,0,,Chaves New Mexico,35005,65645,229
McKinley,0,#N/A,New Mexico,3,,0,,McKinley New Mexico,35031,71492,228
Taos,0,#N/A,New Mexico,3,,0,,Taos New Mexico,35055,32937,29
Socorro,0,#N/A,New Mexico,2,,0,,Socorro New Mexico,35053,17866,24
Rio Arriba,0,#N/A,New Mexico,2,,0,,Rio Arriba New Mexico,35039,40246,80
Lea,0,#N/A,New Mexico,1,,0,,Lea New Mexico,35025,64727,211
San Miguel,0,#N/A,New Mexico,1,,0,,San Miguel New Mexico,35047,29393,175
Cibola,0,#N/A,New Mexico,1,,0,,Cibola New Mexico,35006,27213,50
Curry,0,#N/A,New Mexico,1,,0,,Curry New Mexico,35009,48376,106
Eddy,0,#N/A,New Mexico,1,,1,,Eddy New Mexico,35015,53829,161
category Delaware,1,#N/A,Delaware,130,11,1,1,category Delaware Delaware,#N/A,#N/A,#N/A
New Castle,0,#N/A,Delaware,86,7,0,,New Castle Delaware,10003,538479,2016
Sussex,0,#N/A,Delaware,27,1,1,1,Sussex Delaware,10005,197145,476
Kent,0,#N/A,Delaware,17,3,0,,Kent Delaware,10001,162310,288
category Hawaii,1,#N/A,Hawaii,106,11,0,,category Hawaii Hawaii,#N/A,#N/A,#N/A
Honolulu,0,#N/A,Hawaii,76,8,0,,Honolulu Hawaii,15003,953207,2219
Maui,0,#N/A,Hawaii,14,1,0,,Maui Hawaii,15009,154834,258
Unassigned,2,#N/A,Hawaii,6,2,0,,Unassigned Hawaii,#N/A,#N/A,#N/A
Hawaii,0,#N/A,Hawaii,5,,0,,Hawaii Hawaii,15001,185079,504
Kauai,0,#N/A,Hawaii,5,,0,,Kauai Hawaii,15007,67091,144
category Montana,1,#N/A,Montana,90,23,0,,category Montana Montana,#N/A,#N/A,#N/A
Gallatin,0,#N/A,Montana,38,14,0,,Gallatin Montana,30031,89513,90
Yellowstone,0,#N/A,Montana,14,2,0,,Yellowstone Montana,30111,147972,630
Missoula,0,#N/A,Montana,7,1,0,,Missoula Montana,30063,109299,404
Cascade,0,#N/A,Montana,5,,0,,Cascade Montana,30013,81327,436
Flathead,0,#N/A,Montana,5,,0,,Flathead Montana,30029,90928,231
Silver Bow,0,#N/A,Montana,5,1,0,,Silver Bow Montana,30093,34200,206
Lewis and Clark,0,#N/A,Montana,5,2,0,,Lewis and Clark Montana,30049,63395,143
Madison,0,#N/A,Montana,2,,0,,Madison Montana,30057,7691,20
Broadwater,0,#N/A,Montana,2,,0,,Broadwater Montana,30007,5612,44
Roosevelt,0,#N/A,Montana,1,,0,,Roosevelt Montana,30085,10425,45
Ravalli,0,#N/A,Montana,1,,0,,Ravalli Montana,30081,40212,37
Jefferson,0,#N/A,Montana,1,,0,,Jefferson Montana,30043,11406,0
Hill,0,#N/A,Montana,1,,0,,Hill Montana,30041,16096,49
Meagher,0,#N/A,Montana,1,1,0,,Meagher Montana,30059,1891,25
Lincoln,0,#N/A,Montana,1,1,0,,Lincoln Montana,30053,19687,25
Toole,0,#N/A,Montana,1,1,0,,Toole Montana,30101,5324,25
category Nebraska,1,#N/A,Nebraska,74,,0,,category Nebraska Nebraska,#N/A,#N/A,#N/A
Douglas,0,#N/A,Nebraska,44,,0,,Douglas Nebraska,31055,517110,3068
Sarpy,0,#N/A,Nebraska,8,,0,,Sarpy Nebraska,31153,158840,176
Washington,0,#N/A,Nebraska,4,,0,,Washington Nebraska,31177,20234,25
Lincoln,0,#N/A,Nebraska,3,,0,,Lincoln Nebraska,31111,36288,116
Lancaster,0,#N/A,Nebraska,3,,0,,Lancaster Nebraska,31109,285407,1354
Saunders,0,#N/A,Nebraska,2,,0,,Saunders Nebraska,31155,20780,16
Knox,0,#N/A,Nebraska,2,,0,,Knox Nebraska,31107,8701,23
Cass,0,#N/A,Nebraska,2,,0,,Cass Nebraska,31025,25241,0
Buffalo,0,#N/A,Nebraska,2,,0,,Buffalo Nebraska,31019,46102,322
Gage,0,#N/A,Nebraska,1,,0,,Gage Nebraska,31067,22311,25
Adams,0,#N/A,Nebraska,1,,0,,Adams Nebraska,31001,31364,161
Madison,0,#N/A,Nebraska,1,,0,,Madison Nebraska,31119,34876,281
Nemaha,0,#N/A,Nebraska,1,,0,,Nemaha Nebraska,31127,7248,16
category Puerto Rico,1,#N/A,Puerto Rico,64,13,2,,category Puerto Rico Puerto Rico,#N/A,#N/A,#N/A
Puerto Rico,2,#N/A,Puerto Rico,64,13,2,,Puerto Rico Puerto Rico,#N/A,#N/A,#N/A
category Alaska,1,#N/A,Alaska,59,16,1,,category Alaska Alaska,#N/A,#N/A,#N/A
Anchorage,0,#N/A,Alaska,28,11,0,,Anchorage Alaska,02020,291826,988
Fairbanks North Star,0,#N/A,Alaska,11,1,0,,Fairbanks North Star Alaska,02090,97581,217
Ketchikan Gateway,0,#N/A,Alaska,11,3,0,,Ketchikan Gateway Alaska,02130,13477,54
Sterling,0,3 combined with Kenai Peninsula ,Alaska,2,,0,,Sterling Alaska,#N/A,#N/A,#N/A
